g_bar,g_obs
2.507012342199666e-10,2.7112447856288736e-10
2.430172381457577e-10,2.6369641065705485e-10
2.3549546608338737e-10,2.5902462734931953e-10
2.289513017087397e-10,2.527069535115312e-10
2.157735782066361e-10,2.398376179160366e-10
2.0945855261616786e-10,2.3405839820721643e-10
2.0275166661432477e-10,2.303044491583895e-10
1.9165077451096725e-10,2.208976477138919e-10
1.9044541607167687e-10,2.1996820459588115e-10
1.3784251990665096e-10,1.840813730949099e-10
9.352044699842779e-11,1.538905351165282e-10
7.686246910230331e-11,1.4049296859502165e-10
7.57030502991382e-11,1.3921575978961237e-10
7.335381827987001e-11,1.366188721374136e-10
6.911465353654295e-11,1.3296709760978197e-10
5.2816423499771464e-11,1.1282724001703348e-10
4.1113604766407485e-11,9.690207798002918e-11
3.265417757345421e-11,8.606799229843465e-11
2.651333531995049e-11,7.85033703934934e-11
2.2002843203071856e-11,7.129661350425296e-11
1.8327640363547793e-11,6.358715391472356e-11
1.5374455016791376e-11,5.555508795949496e-11
1.3136844342333739e-11,5.014709452778849e-11
1.1362501280186599e-11,4.853678213916043e-11
1.001843158863438e-11,4.236935694620107e-11
3.1217070335905307e-09,2.0665452010907445e-09
2.7919802580269555e-09,1.8563880619967704e-09
2.517120103195573e-09,1.6720923276334811e-09
2.2877953570417973e-09,1.5072385055635171e-09
2.101269782572783e-09,1.3664070078236522e-09
1.913248416869032e-09,1.162186009104467e-09
1.6344813220312247e-09,8.912754991821744e-10
1.5101825448260966e-09,7.802852232679765e-10
1.398451959325623e-09,7.032364852324142e-10
1.3055668991875754e-09,6.563194380149985e-10
8.13322813747831e-10,5.433905462755838e-10
5.897179747844122e-10,4.761994333076265e-10
5.624933554348007e-10,4.627681672399754e-10
5.109597613971153e-10,4.3964326974555504e-10
4.897023620906561e-10,4.2826426746978766e-10
4.682748983747373e-10,4.165041502852626e-10
4.485547879856872e-10,4.0537263624645827e-10
4.302607268427984e-10,3.9482063703830747e-10
4.147203726232191e-10,3.8237200259235257e-10
3.6289034624988077e-10,3.4680879390294755e-10
3.373491906059445e-10,3.26765324061973e-10
3.263013522428978e-10,3.164033905733482e-10
3.173814918828961e-10,3.10265053190091e-10
3.080356403704064e-10,3.0383468939340517e-10
2.984801066549112e-10,2.9511587179917384e-10
2.896044303219267e-10,2.892429191265534e-10
2.7783997501724753e-10,2.8131206489243827e-10
2.5880877262076875e-10,2.7064659255197167e-10
2.3967620050049434e-10,2.612457483998846e-10
2.332862627598156e-10,2.585667410080092e-10
2.2823879351399974e-10,2.5455512725471143e-10
2.230614825308336e-10,2.524442630716501e-10
2.2266276123248053e-10,2.542264861594584e-10
2.18176859539937e-10,2.504113547164106e-10
2.1342623974041672e-10,2.484526351959705e-10
2.0909366288100896e-10,2.4689071999506216e-10
1.814363869321579e-10,2.393414608502979e-10
1.5664969464800444e-10,2.291547285174659e-10
1.5328871328480875e-10,2.2818192383074988e-10
1.4711316524853826e-10,2.247959916096976e-10
1.2105785599632248e-10,2.009858224439454e-10
1.0192817753970251e-10,1.737223608632215e-10
8.744709353375287e-11,1.4802542177994272e-10
7.647978264641307e-11,1.2672032121200696e-10
6.722854628395783e-11,1.1167281744080189e-10
5.952140999466083e-11,1.0157858152646584e-10
5.240751973891865e-11,9.465137590637493e-11
4.715587994369965e-11,9.248711749712638e-11
4.2525421431508234e-11,9.056509104593062e-11
3.844290710329058e-11,9.048116826397313e-11
3.505104401279078e-11,8.976586480164793e-11
3.221785404959251e-11,8.842180355382307e-11
2.9595386933097205e-11,8.54226846787922e-11
2.7564822304479327e-11,8.313542752832046e-11
2.5649298566807593e-11,8.104500356461549e-11
2.3784923375693003e-11,7.846863376441281e-11
2.2109687105365797e-11,7.611894278024495e-11
2.0611686840272343e-11,7.333010220424461e-11
1.8509297673868212e-11,6.776608800027678e-11
1.6572578865885485e-11,6.327799593329398e-11
1.493525476111973e-11,6.168577336097077e-11
1.3701366108094549e-11,6.047045142776502e-11
1.1340897149858575e-11,5.665761132381979e-11
2.8409744414895607e-11,2.039466332938521e-11
2.8229141990896972e-11,1.4600606372121782e-11
2.1340336906508947e-11,1.672228802427475e-11
1.6916304045921675e-11,2.0977316915100454e-11
1.3318715510069093e-11,2.9711875139961826e-11
1.1388448447309445e-11,3.1349655919617285e-11
9.283147693028968e-12,2.4595581332940167e-11
7.635883099012641e-12,2.5697716092827025e-11
5.892503966746374e-11,6.526769019897051e-11
4.335024446083289e-11,6.293953908766077e-11
3.564779557448385e-11,6.610730487917786e-11
3.1710555976573906e-11,6.482549818995062e-11
2.7610759376252256e-11,5.878709809877655e-11
2.4246123404043173e-11,5.303503600548594e-11
2.2005456753579805e-11,4.7357787363952555e-11
1.949486978381926e-11,4.379342087339165e-11
1.740849656929489e-11,4.097002146420353e-11
1.605125297040397e-11,4.084305465543314e-11
1.54176135748158e-11,3.8133209039065413e-11
5.156517755380249e-11,5.572235755097176e-11
3.352893343208962e-11,6.752300712896954e-11
2.625949065714158e-11,5.4409967694537745e-11
2.2799838256512913e-11,4.522545667930036e-11
1.998773166178122e-11,3.942412314863812e-11
1.7639312642794487e-11,3.5434389277514806e-11
1.5181783406710663e-11,3.158299914350288e-11
1.2491985604446796e-11,2.7113701810648543e-11
9.47983176987581e-12,2.4104910920946472e-11
8.332849640820267e-12,2.27552681059868e-11
2.377275426285561e-09,5.382111277478565e-10
1.1499509662969336e-09,3.758911211924822e-10
6.7216731413758e-10,2.6756781779464865e-10
4.274033599736613e-10,2.1429916757008473e-10
2.927881714168766e-10,1.7810850847143782e-10
2.1071077828368098e-10,1.56222265336366e-10
1.7800974130719664e-10,1.490745472661815e-10
1.5224783580116693e-10,1.400683808141154e-10
1.3202182736087776e-10,1.3374557793363082e-10
6.163729598259847e-11,6.029473111791478e-11
4.9543344929393165e-11,9.483888429516071e-11
3.4563558929728727e-11,7.853356170724933e-11
2.638101502170428e-11,6.482549818995062e-11
2.224976624301821e-11,5.963425071611266e-11
1.8780624816366186e-11,5.2717303104777075e-11
1.720847314890986e-11,4.830020779674173e-11
1.6398250162022035e-11,4.7260898819819114e-11
1.4347464801084506e-11,4.3344610463353286e-11
1.2756239536076903e-11,4.084305465543314e-11
1.2109421666446922e-11,3.951975864132994e-11
1.1194544925070163e-11,3.454566737375843e-11
1.0175532732172659e-11,3.1006152849913106e-11
9.230956730237266e-12,2.9344265210312505e-11
8.272484567226824e-12,2.7113701810648543e-11
7.340957382317049e-12,2.543506078334056e-11
6.6263875203354205e-12,2.4553364767812505e-11
1.4427414128321455e-11,1.6269619564812537e-11
2.1617542330584546e-11,2.4675024768885804e-11
2.4076193810634107e-11,2.3385304539348387e-11
2.2027361355430057e-11,2.42703453383946e-11
2.015721550487846e-11,2.6428426302590425e-11
1.799103869729337e-11,2.572718210287286e-11
1.553269609969738e-11,2.445132603500525e-11
1.4489250641904088e-11,2.6219568304037437e-11
1.35856776235035e-11,2.2943480771837686e-11
1.1960125654796056e-11,2.2421744389084054e-11
1.0528639252736536e-11,2.2377472694084553e-11
9.78927937692976e-12,2.213408490803657e-11
1.897648205155901e-11,1.5329309786130914e-11
1.8527579750846112e-11,2.080407935479225e-11
1.3557364032455295e-11,1.7603525719220678e-11
1.0501784492691003e-11,1.5506015068049254e-11
7.781974598545402e-12,1.4316267012313675e-11
6.908848353376057e-12,1.2835183084899544e-11
6.33395056013332e-12,1.2158885751319322e-11
5.895087695309298e-12,1.1789779870393669e-11
6.239619123585424e-12,1.0726756069594695e-11
5.611562845223787e-12,9.611569586778645e-12
4.696799901150194e-12,8.776704995515754e-12
4.2784723218302065e-12,7.956558569369836e-12
3.246189706639504e-12,7.306621323626352e-12
3.9844731043421895e-11,3.795463383020091e-11
5.055764744005185e-11,5.716137394685677e-11
4.6178029812054434e-11,7.622294232015553e-11
4.075139338950097e-11,6.615699935191186e-11
3.434195759056967e-11,5.6688191521757803e-11
2.9067925037805147e-11,4.8777705767984445e-11
2.4079041683766414e-11,4.382199302887429e-11
2.2118535320803632e-11,4.118348995463383e-11
2.050256420619307e-11,3.7934446389831514e-11
1.9300890765455475e-11,3.541846960647726e-11
1.820276674718671e-11,3.420986272314854e-11
2.675605280212845e-11,7.470887198553741e-11
4.481280485725007e-11,6.769110072654091e-11
3.002461488608604e-11,5.0558126254821e-11
2.2131601015848395e-11,4.120003470078229e-11
1.552249042844617e-11,3.667661491038411e-11
1.1875612964482051e-11,3.161180200227511e-11
1.0294266994824037e-11,2.813504135812845e-11
3.3812522503060416e-11,3.3348566174230473e-11
3.437197481714656e-11,3.39198222386816e-11
3.312988326068998e-11,3.6600151869581294e-11
3.1613741695674737e-11,3.7073425491021424e-11
3.0567082677529855e-11,4.193398759374132e-11
3.020264697030736e-11,4.5263940662514873e-11
3.0267311270461805e-11,4.4043860932828795e-11
2.823922816791802e-11,4.247790242494011e-11
2.5221960722740768e-11,4.079703705683354e-11
5.449531464147977e-11,1.1884927169767216e-10
4.22600453661698e-11,1.3164051294582624e-10
2.7972530220631744e-11,1.2337784243004877e-10
2.1805253481820464e-11,1.0500099197164283e-10
1.801351063223426e-11,8.875735960025418e-11
1.4614986333793573e-11,7.963744047451321e-11
1.211261058945877e-11,7.075924279190343e-11
1.0664318062124065e-11,6.599675559949473e-11
9.664159434378726e-12,6.227868729277616e-11
8.547283474598223e-12,5.939574503176477e-11
1.0037704034725466e-11,2.6919019126136033e-11
1.0096765507935168e-11,2.7614190312491197e-11
9.901083194617374e-12,2.7348916133092028e-11
1.0416077282162548e-11,2.6601670001033183e-11
1.0367065624150691e-11,2.8592080781050734e-11
1.0312605783951833e-11,3.083856969765279e-11
1.015863624471398e-11,3.223306549110204e-11
1.028271123133616e-11,3.256290681619657e-11
1.0181824888899176e-11,3.189056568836219e-11
9.839529611711842e-12,3.008910539634221e-11
9.638261519233927e-12,3.018787034727246e-11
9.1949674956157e-12,2.898188999438951e-11
8.61244384526398e-12,2.7797064359797302e-11
8.362636673426294e-12,2.7320521397361655e-11
8.277665200635225e-12,2.701790405327186e-11
8.254496875726043e-12,2.6454976686698768e-11
8.252014660200683e-12,2.547768565490424e-11
8.322746611217227e-12,2.5412279816756922e-11
8.415576724983715e-12,2.4197195100649557e-11
8.529805785146636e-12,2.323164801682678e-11
8.636575000619548e-12,2.296184540657205e-11
8.638149704747805e-12,2.2889577196545548e-11
8.620878194273128e-12,2.246736911058613e-11
8.53865148020379e-12,2.2117651478862e-11
8.460344336559502e-12,2.1970415003467496e-11
8.416397256113792e-12,2.1986280568939987e-11
8.071746812758302e-12,1.8918232374457934e-11
8.890806149636349e-12,7.801910059768128e-12
1.1563787175055808e-11,1.137799740764744e-11
1.0067119128201435e-11,1.3740668730947406e-11
8.742954834961002e-12,1.5223590408295528e-11
7.566000576078346e-12,1.5879779650032404e-11
6.733214666503401e-12,1.4443256448775651e-11
6.531132566044793e-12,1.3197559294941584e-11
2.565235187775011e-12,2.3855783333901833e-12
3.537196848245046e-12,2.486611863423952e-12
4.378119634796648e-12,3.037833566417664e-12
5.676673147548066e-12,3.3839922229423196e-12
5.870534052205567e-12,3.946787826974255e-12
5.692579677561813e-12,4.40929346922155e-12
5.754327952237869e-12,4.8805455723796616e-12
5.197241977226784e-12,5.42527028709017e-12
4.296389113653185e-12,6.075155215192107e-12
3.885450421257291e-11,3.661316762609127e-11
3.9174492966337544e-11,5.033405131333155e-11
3.278399921212815e-11,5.577402056091393e-11
2.60260961914178e-11,6.055981569697858e-11
2.3115479073575057e-11,6.156837329876863e-11
1.894408105843858e-11,5.785767352164773e-11
1.467965328640344e-11,4.962687477798236e-11
1.1093438225846893e-11,4.257513328382003e-11
8.900469022228581e-12,3.979271700431778e-11
7.609731555070436e-12,3.583671589862537e-11
6.646365363136194e-12,3.4205609409688226e-11
5.759388211103279e-12,3.2294027024171637e-11
6.1836249729963265e-12,1.1512205659969755e-11
5.7706666594051754e-12,2.7019557012694903e-11
5.649463969557961e-12,3.6333486605575e-11
6.0701473719753624e-12,3.486006197683221e-11
5.536773041267391e-12,3.350290555903563e-11
5.414227610721076e-12,3.4028779446038085e-11
5.5864244140073885e-12,3.376880308353515e-11
5.736271513678998e-12,3.2556870412200324e-11
1.1599433197491129e-10,1.1270637213440688e-10
6.932304996869405e-11,9.820292847962915e-11
4.197919710300941e-11,6.745407544917634e-11
2.931397398859804e-11,4.747300548128782e-11
2.0809127058229073e-11,3.682469765040588e-11
1.5321701615826536e-11,2.9636393261347946e-11
1.1551486130443038e-11,2.451758233308592e-11
9.179923014984582e-12,1.4615369508434964e-11
9.161707810444038e-12,1.847836760344861e-11
1.0515635126377187e-11,1.85097213220998e-11
9.369807376509971e-12,1.6470209873354807e-11
8.079883654596184e-12,1.543070695938001e-11
7.322743033052493e-12,1.517109526895658e-11
6.606002916396631e-12,1.5302841531275845e-11
1.8982232732587806e-11,3.39791232884268e-11
2.0322724016782076e-11,6.424804720810452e-11
2.0560755981123294e-11,8.270061066333191e-11
2.1746742504349008e-11,8.261691168946343e-11
2.2064398631631628e-11,7.18673688988791e-11
1.9133155869761665e-11,6.298880450558177e-11
1.7602749464836313e-11,5.641941122174433e-11
1.587138107925535e-11,5.1091291272755954e-11
1.468988677518966e-11,4.794700926384812e-11
1.3366598660800529e-11,4.528183613098231e-11
1.1138531955730591e-11,4.149359389800089e-11
9.61335427332403e-12,3.8521867545414744e-11
8.049070283314627e-12,3.6210791984783103e-11
7.1429768587500725e-12,3.388384929111689e-11
7.089894845417287e-12,3.182135587341287e-11
6.284307791355e-12,3.0060502495182145e-11
5.8224899481851925e-12,2.8641989340401044e-11
7.410744920132667e-11,1.4347908962677746e-10
7.682896191529109e-11,1.1961086119476954e-10
6.629189699210858e-11,1.1513222268816796e-10
5.452375052418894e-11,1.1082402500857766e-10
4.4207595286213374e-11,1.0162022034996757e-10
3.612830548895537e-11,9.051029757781048e-11
3.004449384863177e-11,8.022565499287648e-11
2.5489816615059645e-11,7.227094884904345e-11
2.1470650106775173e-11,6.547018263336273e-11
1.8661913700736675e-11,5.862743368601089e-11
1.6801840082509287e-11,5.4089575537111757e-11
1.5165134773600147e-11,5.006432993113665e-11
1.3151521235589638e-11,4.630095205476419e-11
1.1365303630660857e-11,4.288210538405375e-11
9.784341016834983e-12,3.9608901771270814e-11
8.318280757532377e-12,3.6910176900509485e-11
7.549517315224434e-12,3.6157739017723793e-11
6.983059252708616e-12,3.4139080353351696e-11
6.3418781028986284e-12,3.238426781182427e-11
5.810452407642653e-12,3.0710044217416814e-11
5.3258119559956355e-12,2.902286356514106e-11
5.164710642582876e-12,2.7735559132816256e-11
4.854380092864865e-12,2.6324415596099477e-11
4.324901669385658e-12,2.5222161741090386e-11
4.094869838468244e-12,2.378406867589311e-11
3.901957889000176e-12,2.2345821304424677e-11
3.5958034695785432e-12,2.115280186320016e-11
3.3126002158468834e-12,2.060523356836508e-11
3.1592771130691586e-12,1.946108519274486e-11
3.024145273905034e-12,1.9224784422898258e-11
1.997553136614334e-11,4.1332151784887645e-11
2.437679978085266e-11,6.03406805593602e-11
2.072189523897699e-11,5.078894811326994e-11
1.557864632666966e-11,4.022533526098012e-11
1.0314674681002518e-11,3.373458134568596e-11
7.045805626825522e-12,2.9547492431573436e-11
5.586413335791381e-12,2.6895087643943036e-11
4.7716830465807115e-12,2.52905150884582e-11
4.7200104225564225e-12,2.466012279720156e-11
4.784447611104618e-12,2.1801857675594696e-11
4.402323081610742e-12,1.9988259448061055e-11
1.4398418961772692e-09,9.795778027338435e-10
1.1610417611795202e-09,8.69887778422076e-10
9.603175425846357e-10,7.642944642783557e-10
8.061732280079886e-10,6.746068485722222e-10
7.039765628033248e-10,5.973162580525698e-10
6.178697234371992e-10,5.208567779443946e-10
5.490944027618526e-10,4.642429831995613e-10
4.812442845725254e-10,4.090168983829857e-10
4.268409497902242e-10,3.6088276426646653e-10
1.4651147568675815e-10,1.5953788113820617e-10
1.4080295242521402e-10,1.5767302247842548e-10
1.3542880700346675e-10,1.5572632163688547e-10
1.3060497934467552e-10,1.539507532533627e-10
1.2610445613481772e-10,1.5232955955006913e-10
1.2209853270980108e-10,1.510651491768348e-10
1.1857993569807063e-10,1.4991111416851017e-10
1.1527260876085372e-10,1.4684589797040543e-10
1.1293299536105328e-10,1.4435310570658662e-10
1.1076512067533765e-10,1.4182107794793084e-10
1.0892449813523332e-10,1.3960932310704593e-10
1.0705530443665759e-10,1.371851947167478e-10
1.0536296417304486e-10,1.337839088973243e-10
1.034598928265304e-10,1.3194716140381267e-10
1.0100973768796195e-10,1.2854111795567833e-10
9.209232195767504e-11,1.189034321469399e-10
8.823836854082093e-11,1.1586397835995266e-10
8.491302773934011e-11,1.1221850495991779e-10
8.136593938185974e-11,1.0980047644951798e-10
6.404948712815519e-11,9.366174323268174e-11
4.6602758270867925e-11,7.581760021528722e-11
3.632979547940413e-11,6.524555978666353e-11
2.869878959230224e-11,5.92643121355923e-11
2.3257982092909864e-11,5.508409164632749e-11
1.9274083853774766e-11,5.0576502034576846e-11
1.621558615217743e-11,4.683087161634087e-11
1.2753790811270173e-11,4.2225337976704135e-11
8.64231766289446e-12,3.329932947803978e-12
9.148103570657039e-12,6.578403234268432e-12
8.903098439222127e-12,9.102129609372098e-12
1.1258630580457509e-11,1.224250900036281e-11
1.1655997033086995e-11,1.5353158752023733e-11
1.0982556141921015e-11,1.9020872552952916e-11
9.93524842204627e-12,1.9121770125954522e-11
9.203303706446935e-12,1.7776131839644478e-11
2.5015446100669703e-10,5.159154978410397e-11
1.965377364855867e-10,6.90634682481201e-11
1.5332803127892063e-10,7.633704850526338e-11
1.2519136188047892e-10,7.674727973530715e-11
1.152578621803676e-10,6.834707297970302e-11
9.741709993123106e-11,6.238705103141971e-11
8.341803716549028e-11,5.891074567436135e-11
7.351246180064431e-11,5.630561376785199e-11
6.623642005468608e-11,5.435912376782176e-11
5.820109532211817e-11,5.1508750156464225e-11
5.181085558770014e-11,4.878255195283878e-11
4.660053888241349e-11,4.870107201499556e-11
4.107604018146467e-11,4.7584918607754186e-11
3.588832193520613e-11,4.49377846050804e-11
3.160632558669294e-11,4.262861352432728e-11
2.9012062771518068e-11,3.9098289817874385e-11
2.6135586572985598e-11,3.551623531749223e-11
2.3423708066820855e-11,3.4079241518419534e-11
2.155757681232457e-11,3.165168518931754e-11
1.931510370553476e-11,2.858091562075335e-11
1.8435498742980562e-11,2.4101459616689686e-11
1.73828092766539e-11,2.677651714281211e-11
2.9553668641792423e-09,2.0162742132930077e-09
2.4182973329942488e-09,1.6079148789551835e-09
2.0210053270101874e-09,1.334598648273308e-09
1.7167558672504349e-09,1.1413535951296616e-09
1.4892962032836465e-09,1.000948986204981e-09
1.305448730294926e-09,8.881660018438564e-10
1.172682303078933e-09,8.007591889639849e-10
1.0754905261467146e-09,7.269139611632715e-10
9.954748947070524e-10,6.655386399041035e-10
9.253657943821827e-10,6.196354899388269e-10
8.576240641577932e-10,5.747750019794547e-10
7.94894154053154e-10,5.371047587207589e-10
7.335615882651131e-10,5.066701744704606e-10
6.791038990481811e-10,4.807701608612801e-10
6.294170293145782e-10,4.536845179958559e-10
5.876124849473684e-10,4.3326152790836314e-10
5.505841651833904e-10,4.1420124420597903e-10
5.209326409298008e-10,3.948051134350042e-10
4.947030005360269e-10,3.7925763091100273e-10
4.4918764249163764e-10,3.5013882099326143e-10
4.2634734197615136e-10,3.3829133081490717e-10
4.040372310829395e-10,3.2550226830849e-10
3.966639565507985e-10,3.2343575621591397e-10
3.836699002613652e-10,3.154637481401696e-10
3.666536016599277e-10,3.043885769144105e-10
3.500813219581469e-10,2.937432933501907e-10
3.185431833453276e-10,2.767329731076555e-10
3.0289907920150404e-10,2.679651957418684e-10
2.6207066420815837e-10,2.4345571867339174e-10
2.501367979425484e-10,2.365978111051272e-10
2.39517746341523e-10,2.3031286496608784e-10
1.897265908605722e-10,1.9396079281668083e-10
1.8284720575024137e-10,1.8830042153744436e-10
1.7647492309658338e-10,1.8405703175631885e-10
1.3715261168595387e-10,1.507731601768762e-10
1.0776843542814845e-10,1.2480971830773635e-10
8.465089968594446e-11,1.0566990963858059e-10
6.988987325871825e-11,9.131619107261188e-11
5.860518322899722e-11,8.041822538190573e-11
4.930543161607683e-11,7.017307140656374e-11
4.2045684265422415e-11,6.192625525389238e-11
3.583828029199291e-11,5.497665368808289e-11
3.0622337493569235e-11,4.8910610605929004e-11
2.661887877319443e-11,4.418669306863962e-11
2.3425807815442293e-11,4.04231618825211e-11
2.0782176351785155e-11,3.8310249463721164e-11
1.8610356315842586e-11,3.7138285156701056e-11
1.6637011601246083e-11,3.609227256580535e-11
1.494831058554097e-11,3.509697816918258e-11
1.3658313276779336e-11,3.399760045784112e-11
1.2619235339014808e-11,3.2205371883277715e-11
1.1611163924329549e-11,3.007619976272762e-11
1.0654244636012597e-11,2.7850919834637084e-11
9.83265261754454e-12,2.5644395283372066e-11
9.11788243935222e-12,2.3831407344163992e-11
8.479791732884713e-12,2.252923222488043e-11
7.95389902368658e-12,2.173562185102335e-11
7.476269860573404e-12,2.081224838925096e-11
7.016012777954487e-12,1.9924009773671583e-11
6.599815014301215e-12,1.8947949255325502e-11
6.205420846654616e-12,1.8037257675130557e-11
5.828392565525482e-12,1.7476677550405555e-11
5.499050487525887e-12,1.727500558435488e-11
4.934832588932366e-12,1.67495906135982e-11
4.191939341678638e-12,1.5689405479207955e-11
1.369059388440464e-11,3.247039415542332e-11
1.9141645381418933e-11,4.371163890053754e-11
1.67190156108965e-11,4.2257794189919206e-11
1.3585840887030322e-11,3.510702251886347e-11
1.3175282599303074e-11,2.950920238195873e-11
1.1669102202718846e-11,2.5580741631464295e-11
9.258753376505717e-12,2.2432892733876926e-11
3.32150924509539e-10,1.6751897691284396e-10
3.085196425415155e-10,1.945947765779263e-10
2.8816008481501313e-10,1.9812477105582012e-10
2.713857392105326e-10,2.1933732987686322e-10
2.603306180068188e-10,2.4329043984197737e-10
2.660758561970938e-10,2.274109640574771e-10
2.7840720312678894e-10,1.997046314668325e-10
3.063381935164421e-10,1.836058553520801e-10
3.3336774567194786e-10,2.0485908034712233e-10
3.3587557355800387e-10,2.0505913804277381e-10
3.1802760013412873e-10,2.165306082555302e-10
3.070513228932396e-10,2.1418856626473031e-10
3.010890302035392e-10,2.1224393116448611e-10
2.957659702774227e-10,2.0520409184086238e-10
2.879778491684824e-10,2.1855819450268763e-10
2.790205511137176e-10,2.0543338881234378e-10
2.7275898404873793e-10,1.937884553119569e-10
2.6345885192516303e-10,1.9538276105627823e-10
2.3865297105681096e-10,1.8331858517373747e-10
1.9606351283257383e-10,1.6500526693398194e-10
1.7647212929230745e-10,1.4915874366454637e-10
1.6659657424604986e-10,1.4536241937015928e-10
1.4829940775502784e-10,1.3371781012810628e-10
1.2862956877785248e-10,1.188218892199047e-10
1.1047772610373522e-10,9.420712313700698e-11
9.25172164877838e-11,8.536872766359197e-11
7.847905816529877e-11,8.230029685685038e-11
6.707418828513393e-11,7.772502427742313e-11
5.822418126091687e-11,6.496473478552078e-11
5.026578563404013e-11,6.747558816324379e-11
4.339688135517466e-11,6.453032519584467e-11
3.8539700722097305e-11,6.0130615686984e-11
3.448928552494444e-11,5.468176059256246e-11
7.348240997139248e-11,9.459468305871417e-12
6.593279951982561e-11,2.041643345313144e-11
6.856532835573075e-11,2.6994879568084068e-11
6.697002541561955e-11,2.8534162777799222e-11
5.973529387009622e-11,3.111361742599591e-11
5.404147343259463e-11,3.3393372667513954e-11
5.189669929201279e-11,3.601037922975706e-11
4.9874855707648965e-11,3.9414451274464234e-11
4.299439735167619e-11,2.80758870706416e-11
3.261450134036411e-11,2.4518941848818707e-11
2.261260684862232e-11,2.1910565064121446e-11
1.896375628604478e-11,5.2570612894492884e-11
1.951229442451698e-11,6.239645027367287e-11
6.188715011249134e-12,2.1919933392310174e-11
5.754148460524386e-12,1.9588986352459995e-11
5.336408261029205e-12,1.823919165173764e-11
3.982850325178472e-12,1.6280039427827937e-11
3.155880560059581e-12,1.460820675404523e-11
2.8275876344782894e-09,2.551263771872975e-09
2.663442478319909e-09,2.4692543900256147e-09
2.547138826751406e-09,2.391793671036035e-09
2.430490253509429e-09,2.276519703767091e-09
2.3286073627441896e-09,2.1880207851124893e-09
2.2286079468460604e-09,2.099591329544785e-09
2.1285964853681634e-09,2.010469116107483e-09
2.010687786985839e-09,1.8929919149855442e-09
1.9199460531432273e-09,1.8042989846619141e-09
1.8350930271422574e-09,1.7139689488336453e-09
1.7544422526463595e-09,1.6333557078048328e-09
1.6705707344513458e-09,1.5522075047150234e-09
1.6001352598070984e-09,1.4775023306913056e-09
1.53594447108072e-09,1.4000191781184281e-09
1.478392559632013e-09,1.338554921518107e-09
1.4141925616883895e-09,1.270387772737092e-09
1.3659768834161445e-09,1.2112047238424426e-09
1.3214962541059429e-09,1.1646199267715796e-09
1.2814238869819632e-09,1.1214858554096691e-09
1.2691463296081435e-09,1.1078091986363804e-09
1.2412092773945318e-09,1.077158351243279e-09
1.2069043909208296e-09,1.0401567284906472e-09
1.1754386875139006e-09,1.0056127780979689e-09
1.1448243600129617e-09,9.732895102305341e-10
1.0821521305626665e-09,9.114416818212361e-10
9.936983959818534e-10,8.365968259488168e-10
8.681454247403313e-10,7.387511653456528e-10
8.458720660474577e-10,7.213914773871388e-10
8.021759720516019e-10,6.872958602967019e-10
7.867184952312438e-10,6.755328504627729e-10
7.802271847806253e-10,6.706139219399858e-10
7.420750885469262e-10,6.381482765377022e-10
7.234540566036344e-10,6.250655100483188e-10
7.0376557107535e-10,6.111442292009174e-10
6.865602007375186e-10,5.950241547260908e-10
6.350296916191691e-10,5.557389069800557e-10
6.283414870124984e-10,5.474034896444491e-10
6.201366407605628e-10,5.418853093052913e-10
6.05907157844754e-10,5.285383366593302e-10
5.920241368701629e-10,5.192837743442835e-10
5.772284813711765e-10,5.058303196410284e-10
5.643035782247246e-10,4.972890947315176e-10
5.518977706724572e-10,4.856177045244205e-10
5.398778177425595e-10,4.776856549042394e-10
5.272355615550881e-10,4.658841089019123e-10
5.153881786907259e-10,4.5772501767771067e-10
5.050797399825687e-10,4.4745457796053365e-10
4.949895139559014e-10,4.4061741123448136e-10
4.85353204243135e-10,4.3398604551356106e-10
4.749266509192617e-10,4.268481171334038e-10
4.679605456585998e-10,4.219896832798529e-10
4.660403379721879e-10,4.2062180748315967e-10
4.5733664865961716e-10,4.1457452910081395e-10
4.488561938344876e-10,4.0869866963324333e-10
4.152054343105372e-10,3.8835213238331764e-10
4.0679537589586577e-10,3.826661567993745e-10
3.9935960697013174e-10,3.8035375123155477e-10
3.642388719221309e-10,3.6468807790423947e-10
2.820871791586913e-10,3.323674810471899e-10
2.190587380148197e-10,3.066551333789126e-10
9.056882248180874e-11,3.33014558272608e-10
9.938611273572231e-11,2.9745664922624604e-10
9.380464997595074e-11,2.2132097073215896e-10
8.756974148484194e-11,1.9548463469080575e-10
8.911928450207145e-11,1.7705308143637025e-10
8.712592322133277e-11,1.6095710143340056e-10
8.16068591349579e-11,1.5060798472009607e-10
7.364450830208816e-11,1.3066210601195964e-10
6.790207854395364e-11,1.1987757502650417e-10
6.26846759352183e-11,1.1302001918280642e-10
5.663733039258326e-11,1.0658385349426089e-10
5.039641992189415e-11,9.726699112191998e-11
4.5057628448404365e-11,9.151719102844529e-11
4.0151206297333674e-11,8.86452067788329e-11
3.575180774762464e-11,7.59239974464154e-11
3.230767247709828e-11,7.132084196352737e-11
2.9678749510770286e-11,7.00524978510048e-11
2.745731104126731e-11,6.733212550679979e-11
2.5406237807791168e-11,6.286313011160256e-11
2.3156082480788812e-11,5.741752306885165e-11
2.10748759731437e-11,5.2524748360101607e-11
1.9489586657538137e-11,4.9769935739460126e-11
1.839231877591427e-11,4.8859822505954263e-11
